        a_static 114158 [000] 262893.680341798:            401be0 _start+0x0 (/home/bbrapl/code/thesis_test/a_static) 		long nop %edi, %edx 
        a_static 114158 [000] 262893.680358798:            45450e __tunables_init+0xfe (/home/bbrapl/code/thesis_test/a_static) 		mov %rbx, %rax
        a_static 114158 [000] 262893.680358798:            454511 __tunables_init+0x101 (/home/bbrapl/code/thesis_test/a_static) 		mov %edi, %ecx
        a_static 114158 [000] 262893.680358798:            454513 __tunables_init+0x103 (/home/bbrapl/code/thesis_test/a_static) 		test %dil, %dil
        a_static 114158 [000] 262893.680358798:            454516 __tunables_init+0x106 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x1e
        a_static 114158 [000] 262893.680358798:            454534 __tunables_init+0x124 (/home/bbrapl/code/thesis_test/a_static) 		movzxb  (%rax), %edx
        a_static 114158 [000] 262893.680358798:            454537 __tunables_init+0x127 (/home/bbrapl/code/thesis_test/a_static) 		test %dl, %dl
        a_static 114158 [000] 262893.680358798:            454539 __tunables_init+0x129 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffe7
        a_static 114158 [000] 262893.680358798:            454520 __tunables_init+0x110 (/home/bbrapl/code/thesis_test/a_static) 		cmp %cl, %dl
        a_static 114158 [000] 262893.680358798:            454522 __tunables_init+0x112 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x1e
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454507 __tunables_init+0xf7 (/home/bbrapl/code/thesis_test/a_static) 		movzxb  (%r10), %edi
        a_static 114158 [000] 262893.680358798:            45450b __tunables_init+0xfb (/home/bbrapl/code/thesis_test/a_static) 		mov %r10, %rsi
        a_static 114158 [000] 262893.680358798:            45450e __tunables_init+0xfe (/home/bbrapl/code/thesis_test/a_static) 		mov %rbx, %rax
        a_static 114158 [000] 262893.680358798:            454511 __tunables_init+0x101 (/home/bbrapl/code/thesis_test/a_static) 		mov %edi, %ecx
        a_static 114158 [000] 262893.680358798:            454513 __tunables_init+0x103 (/home/bbrapl/code/thesis_test/a_static) 		test %dil, %dil
        a_static 114158 [000] 262893.680358798:            454516 __tunables_init+0x106 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x1e
        a_static 114158 [000] 262893.680358798:            454534 __tunables_init+0x124 (/home/bbrapl/code/thesis_test/a_static) 		movzxb  (%rax), %edx
        a_static 114158 [000] 262893.680358798:            454537 __tunables_init+0x127 (/home/bbrapl/code/thesis_test/a_static) 		test %dl, %dl
        a_static 114158 [000] 262893.680358798:            454539 __tunables_init+0x129 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffe7
        a_static 114158 [000] 262893.680358798:            454520 __tunables_init+0x110 (/home/bbrapl/code/thesis_test/a_static) 		cmp %cl, %dl
        a_static 114158 [000] 262893.680358798:            454522 __tunables_init+0x112 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x1e
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454507 __tunables_init+0xf7 (/home/bbrapl/code/thesis_test/a_static) 		movzxb  (%r10), %edi
        a_static 114158 [000] 262893.680358798:            45450b __tunables_init+0xfb (/home/bbrapl/code/thesis_test/a_static) 		mov %r10, %rsi
        a_static 114158 [000] 262893.680358798:            45450e __tunables_init+0xfe (/home/bbrapl/code/thesis_test/a_static) 		mov %rbx, %rax
        a_static 114158 [000] 262893.680358798:            454511 __tunables_init+0x101 (/home/bbrapl/code/thesis_test/a_static) 		mov %edi, %ecx
        a_static 114158 [000] 262893.680358798:            454513 __tunables_init+0x103 (/home/bbrapl/code/thesis_test/a_static) 		test %dil, %dil
        a_static 114158 [000] 262893.680358798:            454516 __tunables_init+0x106 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x1e
        a_static 114158 [000] 262893.680358798:            454534 __tunables_init+0x124 (/home/bbrapl/code/thesis_test/a_static) 		movzxb  (%rax), %edx
        a_static 114158 [000] 262893.680358798:            454537 __tunables_init+0x127 (/home/bbrapl/code/thesis_test/a_static) 		test %dl, %dl
        a_static 114158 [000] 262893.680358798:            454539 __tunables_init+0x129 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffe7
        a_static 114158 [000] 262893.680358798:            454520 __tunables_init+0x110 (/home/bbrapl/code/thesis_test/a_static) 		cmp %cl, %dl
        a_static 114158 [000] 262893.680358798:            454522 __tunables_init+0x112 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x1e
        a_static 114158 [000] 262893.680358798:            454524 __tunables_init+0x114 (/home/bbrapl/code/thesis_test/a_static) 		movzxb  0x1(%rsi), %ecx
        a_static 114158 [000] 262893.680358798:            454528 __tunables_init+0x118 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %rsi
        a_static 114158 [000] 262893.680358798:            45452c __tunables_init+0x11c (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %rax
        a_static 114158 [000] 262893.680358798:            454530 __tunables_init+0x120 (/home/bbrapl/code/thesis_test/a_static) 		test %cl, %cl
        a_static 114158 [000] 262893.680358798:            454532 __tunables_init+0x122 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3e
        a_static 114158 [000] 262893.680358798:            454534 __tunables_init+0x124 (/home/bbrapl/code/thesis_test/a_static) 		movzxb  (%rax), %edx
        a_static 114158 [000] 262893.680358798:            454537 __tunables_init+0x127 (/home/bbrapl/code/thesis_test/a_static) 		test %dl, %dl
        a_static 114158 [000] 262893.680358798:            454539 __tunables_init+0x129 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffe7
        a_static 114158 [000] 262893.680358798:            454520 __tunables_init+0x110 (/home/bbrapl/code/thesis_test/a_static) 		cmp %cl, %dl
        a_static 114158 [000] 262893.680358798:            454522 __tunables_init+0x112 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x1e
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454507 __tunables_init+0xf7 (/home/bbrapl/code/thesis_test/a_static) 		movzxb  (%r10), %edi
        a_static 114158 [000] 262893.680358798:            45450b __tunables_init+0xfb (/home/bbrapl/code/thesis_test/a_static) 		mov %r10, %rsi
        a_static 114158 [000] 262893.680358798:            45450e __tunables_init+0xfe (/home/bbrapl/code/thesis_test/a_static) 		mov %rbx, %rax
        a_static 114158 [000] 262893.680358798:            454511 __tunables_init+0x101 (/home/bbrapl/code/thesis_test/a_static) 		mov %edi, %ecx
        a_static 114158 [000] 262893.680358798:            454513 __tunables_init+0x103 (/home/bbrapl/code/thesis_test/a_static) 		test %dil, %dil
        a_static 114158 [000] 262893.680358798:            454516 __tunables_init+0x106 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x1e
        a_static 114158 [000] 262893.680358798:            454534 __tunables_init+0x124 (/home/bbrapl/code/thesis_test/a_static) 		movzxb  (%rax), %edx
        a_static 114158 [000] 262893.680358798:            454537 __tunables_init+0x127 (/home/bbrapl/code/thesis_test/a_static) 		test %dl, %dl
        a_static 114158 [000] 262893.680358798:            454539 __tunables_init+0x129 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffe7
        a_static 114158 [000] 262893.680358798:            454520 __tunables_init+0x110 (/home/bbrapl/code/thesis_test/a_static) 		cmp %cl, %dl
        a_static 114158 [000] 262893.680358798:            454522 __tunables_init+0x112 (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x1e
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454540 __tunables_init+0x130 (/home/bbrapl/code/thesis_test/a_static) 		add $0x1, %r9d
        a_static 114158 [000] 262893.680358798:            454544 __tunables_init+0x134 (/home/bbrapl/code/thesis_test/a_static) 		add $0x38, %r8
        a_static 114158 [000] 262893.680358798:            454548 __tunables_init+0x138 (/home/bbrapl/code/thesis_test/a_static) 		cmp $0x1a, %r9d
        a_static 114158 [000] 262893.680358798:            45454c __tunables_init+0x13c (/home/bbrapl/code/thesis_test/a_static) 		jnz 0xffffffffffffffac
        a_static 114158 [000] 262893.680358798:            4544f8 __tunables_init+0xe8 (/home/bbrapl/code/thesis_test/a_static) 		cmpb  $0x0, (%r8)
        a_static 114158 [000] 262893.680358798:            4544fc __tunables_init+0xec (/home/bbrapl/code/thesis_test/a_static) 		jnz 0x44
        a_static 114158 [000] 262893.680358798:            4544fe __tunables_init+0xee (/home/bbrapl/code/thesis_test/a_static) 		movq  0x8(%r8), %r10
        a_static 114158 [000] 262893.680358798:            454502 __tunables_init+0xf2 (/home/bbrapl/code/thesis_test/a_static) 		test %r10, %r10
        a_static 114158 [000] 262893.680358798:            454505 __tunables_init+0xf5 (/home/bbrapl/code/thesis_test/a_static) 		jz 0x3b
        a_static 114158 [000] 262893.680358798:            454507 __tunables_init+0xf7 (/home/bbrapl/code/thesis_test/a_static) 		movzxb  (%r10), %edi
        a_static 114158 [000] 262893.680358798:            45450b __tunables_init+0xfb (/home/bbrapl/code/thesis_test/a_static) 		mov %r10, %rsi
